               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 460,            0.015435,           0.0052041,          0.00013787,             0.99498,             0.99521,             0.99406,             0.86957,            0.013239,            0.002283,          2.5913e-05,           0.0024265,           0.0024265,           0.0024265
                 461,            0.014686,           0.0048228,          0.00017719,             0.99498,             0.99521,             0.99409,             0.87093,            0.013208,            0.002278,          2.5806e-05,             0.00241,             0.00241,             0.00241
                 462,            0.015062,           0.0050771,          0.00019433,             0.99499,             0.99521,             0.99408,             0.87047,            0.013219,           0.0022799,          2.5591e-05,           0.0023935,           0.0023935,           0.0023935
                 463,            0.015395,           0.0052093,          0.00018648,             0.99501,             0.99521,             0.99408,             0.87203,            0.013196,           0.0022768,          2.5183e-05,            0.002377,            0.002377,            0.002377
                 464,            0.015278,           0.0051505,          0.00014837,             0.99501,             0.99521,             0.99408,             0.87124,            0.013181,           0.0022747,          2.5015e-05,           0.0023605,           0.0023605,           0.0023605
                 465,             0.01522,           0.0052008,          0.00019353,             0.99502,             0.99521,             0.99405,             0.87121,            0.013163,           0.0022727,          2.5194e-05,            0.002344,            0.002344,            0.002344
                 466,            0.015382,           0.0053076,          0.00011412,             0.99499,             0.99521,             0.99406,             0.87221,            0.013136,           0.0022684,          2.5657e-05,           0.0023275,           0.0023275,           0.0023275
                 467,            0.015102,           0.0049424,          0.00017396,             0.99499,             0.99521,             0.99405,             0.87246,             0.01312,           0.0022675,          2.5803e-05,            0.002311,            0.002311,            0.002311
                 468,            0.015255,           0.0051063,          0.00018256,             0.99498,             0.99521,              0.9941,             0.87216,            0.013109,           0.0022665,          2.5519e-05,           0.0022945,           0.0022945,           0.0022945
                 469,            0.015525,           0.0050492,            0.000113,             0.99497,             0.99521,             0.99408,             0.87224,             0.01312,           0.0022659,           2.528e-05,            0.002278,            0.002278,            0.002278
                 470,            0.015429,           0.0052404,            0.000229,             0.99497,             0.99521,             0.99415,             0.87274,            0.013113,           0.0022656,          2.4983e-05,           0.0022615,           0.0022615,           0.0022615
                 471,            0.014853,           0.0051407,          0.00026715,             0.99504,             0.99521,              0.9943,              0.8729,            0.013075,           0.0022667,          2.4639e-05,            0.002245,            0.002245,            0.002245
                 472,            0.015226,           0.0051336,          0.00014513,             0.99503,             0.99521,             0.99433,              0.8742,            0.013055,           0.0022672,          2.4407e-05,           0.0022285,           0.0022285,           0.0022285
                 473,            0.015214,           0.0049902,          0.00020674,             0.99501,             0.99521,             0.99434,             0.87324,            0.013046,           0.0022636,          2.4149e-05,            0.002212,            0.002212,            0.002212
                 474,            0.015542,           0.0051903,          0.00018603,               0.995,             0.99521,             0.99434,             0.87328,            0.013025,           0.0022615,          2.3892e-05,           0.0021955,           0.0021955,           0.0021955
                 475,            0.015511,           0.0053182,          0.00015224,             0.99499,             0.99521,             0.99439,             0.87262,            0.013006,           0.0022618,          2.3706e-05,            0.002179,            0.002179,            0.002179
                 476,            0.014951,           0.0049809,          9.2918e-05,               0.995,             0.99521,             0.99441,             0.87397,            0.013003,           0.0022623,          2.3597e-05,           0.0021625,           0.0021625,           0.0021625
                 477,            0.015084,           0.0052024,          0.00026201,             0.99499,             0.99521,             0.99441,             0.87467,            0.012992,            0.002262,          2.3531e-05,            0.002146,            0.002146,            0.002146
                 478,            0.015293,           0.0051777,          0.00031877,             0.99498,             0.99521,             0.99446,             0.87277,            0.012981,           0.0022604,          2.3488e-05,           0.0021295,           0.0021295,           0.0021295
                 479,            0.015196,            0.005132,          0.00022179,             0.99497,             0.99521,              0.9945,             0.87401,            0.012984,           0.0022582,          2.3959e-05,            0.002113,            0.002113,            0.002113
                 480,            0.015572,           0.0052891,          0.00024884,             0.99414,              0.9944,             0.99444,             0.87398,            0.012987,           0.0022565,          2.4258e-05,           0.0020965,           0.0020965,           0.0020965
                 481,             0.01475,           0.0048958,          0.00024816,             0.99327,             0.99514,             0.99439,             0.87377,            0.012986,            0.002257,          2.4199e-05,             0.00208,             0.00208,             0.00208
                 482,            0.015364,           0.0052105,           0.0001709,             0.99368,              0.9944,             0.99437,             0.87329,            0.012977,           0.0022568,            2.38e-05,           0.0020635,           0.0020635,           0.0020635
                 483,            0.015088,           0.0050741,          0.00011119,             0.99363,             0.99493,             0.99437,             0.87365,            0.012972,           0.0022575,          2.3638e-05,            0.002047,            0.002047,            0.002047
                 484,            0.014827,           0.0051047,          0.00012086,             0.99495,             0.99521,             0.99436,             0.87267,            0.012961,           0.0022577,          2.3255e-05,           0.0020305,           0.0020305,           0.0020305
                 485,            0.014797,           0.0051388,          0.00015984,             0.99453,             0.99585,             0.99437,             0.87205,            0.012942,           0.0022561,          2.2733e-05,            0.002014,            0.002014,            0.002014
                 486,            0.014731,           0.0050979,          0.00019576,             0.99505,              0.9953,             0.99439,             0.87312,            0.012933,           0.0022554,          2.2075e-05,           0.0019975,           0.0019975,           0.0019975
                 487,            0.014658,           0.0049713,          0.00031903,             0.99508,              0.9953,             0.99446,             0.87308,            0.012937,           0.0022555,           2.181e-05,            0.001981,            0.001981,            0.001981
                 488,            0.014915,           0.0050645,          0.00022874,             0.99508,             0.99533,             0.99445,             0.87324,             0.01294,           0.0022551,          2.1523e-05,           0.0019645,           0.0019645,           0.0019645
                 489,            0.015064,           0.0051058,          0.00029503,             0.99508,             0.99534,             0.99434,             0.87349,            0.012943,           0.0022545,          2.1461e-05,            0.001948,            0.001948,            0.001948
                 490,            0.015019,            0.005067,          0.00018926,             0.99509,             0.99534,             0.99429,             0.87291,            0.012947,            0.002254,           2.141e-05,           0.0019315,           0.0019315,           0.0019315
                 491,              0.0149,           0.0048597,          0.00031955,             0.99508,             0.99533,             0.99428,             0.87311,            0.012942,           0.0022534,          2.1075e-05,            0.001915,            0.001915,            0.001915
                 492,            0.014906,           0.0050015,          0.00029715,             0.99512,             0.99534,             0.99432,             0.87449,            0.012927,           0.0022523,          2.0856e-05,           0.0018985,           0.0018985,           0.0018985
                 493,            0.014367,           0.0050314,          0.00022819,             0.99512,             0.99534,             0.99435,              0.8754,            0.012909,           0.0022493,           2.102e-05,            0.001882,            0.001882,            0.001882
                 494,             0.01495,           0.0050614,          0.00015049,             0.99509,             0.99531,             0.99432,             0.87505,            0.012889,           0.0022463,          2.1184e-05,           0.0018655,           0.0018655,           0.0018655
                 495,            0.014512,           0.0049733,          0.00032242,             0.99509,              0.9953,             0.99439,             0.87476,            0.012887,           0.0022474,          2.1306e-05,            0.001849,            0.001849,            0.001849
                 496,            0.015313,           0.0051441,          0.00022341,             0.99508,              0.9953,             0.99438,             0.87508,            0.012888,           0.0022491,            2.14e-05,           0.0018325,           0.0018325,           0.0018325
                 497,             0.01461,           0.0050943,          0.00015571,             0.99507,              0.9953,             0.99431,             0.87641,            0.012884,           0.0022484,          2.1332e-05,            0.001816,            0.001816,            0.001816
                 498,            0.015016,           0.0051765,          0.00015663,             0.99505,              0.9953,             0.99433,             0.87654,            0.012877,           0.0022482,          2.1096e-05,           0.0017995,           0.0017995,           0.0017995
                 499,            0.014902,           0.0050302,          0.00012747,             0.99504,              0.9953,             0.99437,             0.87637,            0.012865,           0.0022473,          2.0785e-05,            0.001783,            0.001783,            0.001783
                 500,            0.015025,           0.0052443,          0.00010881,             0.99501,              0.9953,             0.99436,             0.87547,            0.012853,           0.0022448,          2.0295e-05,           0.0017665,           0.0017665,           0.0017665
                 501,            0.014756,           0.0048825,          0.00023341,             0.99501,              0.9953,             0.99436,             0.87602,             0.01283,           0.0022448,          1.9974e-05,             0.00175,             0.00175,             0.00175
                 502,              0.0149,           0.0049026,          0.00013219,             0.99502,              0.9953,             0.99437,             0.87644,            0.012814,           0.0022443,          1.9754e-05,           0.0017335,           0.0017335,           0.0017335
                 503,            0.014338,           0.0049636,          0.00011434,             0.99486,             0.99521,             0.99429,             0.87673,             0.01282,           0.0022436,          1.9426e-05,            0.001717,            0.001717,            0.001717
                 504,            0.014696,           0.0049011,          0.00013018,             0.99458,             0.99521,             0.99421,             0.87607,            0.012829,           0.0022445,          1.9117e-05,           0.0017005,           0.0017005,           0.0017005
                 505,            0.014939,           0.0051721,          0.00011975,             0.99374,             0.99439,             0.99414,             0.87648,            0.012835,           0.0022446,          1.8694e-05,            0.001684,            0.001684,            0.001684
                 506,            0.014628,           0.0047041,          0.00012543,             0.99377,             0.99438,             0.99412,             0.87635,            0.012837,           0.0022456,          1.8507e-05,           0.0016675,           0.0016675,           0.0016675
                 507,            0.014905,           0.0050894,          0.00016129,             0.99379,             0.99438,             0.99412,             0.87548,            0.012817,           0.0022448,          1.8275e-05,            0.001651,            0.001651,            0.001651
                 508,            0.015069,           0.0050272,          0.00014738,             0.99413,             0.99439,             0.99413,             0.87541,            0.012805,            0.002245,          1.8095e-05,           0.0016345,           0.0016345,           0.0016345
                 509,            0.014429,           0.0049886,          0.00018908,             0.99413,             0.99439,             0.99417,             0.87652,            0.012802,           0.0022452,          1.7876e-05,            0.001618,            0.001618,            0.001618
                 510,            0.014883,           0.0051167,          9.8093e-05,              0.9936,             0.99499,             0.99424,             0.87721,             0.01281,           0.0022468,          1.7687e-05,           0.0016015,           0.0016015,           0.0016015
                 511,             0.01491,           0.0051829,           0.0001473,             0.99431,             0.99569,             0.99429,             0.87722,            0.012808,           0.0022476,          1.7469e-05,            0.001585,            0.001585,            0.001585
                 512,            0.014361,           0.0050989,          0.00016924,             0.99431,             0.99569,             0.99433,              0.8778,            0.012802,           0.0022462,          1.7281e-05,           0.0015685,           0.0015685,           0.0015685
                 513,            0.014593,            0.005064,          0.00020543,             0.99431,              0.9957,             0.99438,             0.87909,              0.0128,           0.0022438,          1.7036e-05,            0.001552,            0.001552,            0.001552
                 514,            0.014795,           0.0048988,          0.00015634,             0.99431,              0.9957,             0.99438,             0.87781,            0.012791,           0.0022416,           1.686e-05,           0.0015355,           0.0015355,           0.0015355
                 515,            0.014304,           0.0049183,          0.00011443,             0.99431,             0.99568,             0.99444,             0.87878,            0.012782,           0.0022395,          1.6749e-05,            0.001519,            0.001519,            0.001519
                 516,            0.014269,           0.0048555,          0.00016197,             0.99431,             0.99566,             0.99446,             0.87844,            0.012778,           0.0022379,          1.6579e-05,           0.0015025,           0.0015025,           0.0015025
                 517,            0.014492,           0.0050922,          0.00013264,             0.99431,             0.99564,             0.99447,             0.87926,            0.012782,           0.0022359,          1.6394e-05,            0.001486,            0.001486,            0.001486
                 518,            0.014847,           0.0052065,          0.00021127,             0.99432,             0.99619,             0.99447,             0.87913,            0.012779,           0.0022327,          1.6123e-05,           0.0014695,           0.0014695,           0.0014695
                 519,            0.014826,           0.0052446,          0.00013072,             0.99432,             0.99646,             0.99447,             0.87889,            0.012772,           0.0022318,          1.5884e-05,            0.001453,            0.001453,            0.001453
                 520,            0.014699,           0.0048325,          0.00010402,             0.99432,             0.99644,             0.99449,             0.87805,            0.012786,           0.0022321,          1.5566e-05,           0.0014365,           0.0014365,           0.0014365
                 521,            0.014643,            0.004923,          0.00011572,             0.99432,             0.99642,             0.99444,             0.87891,            0.012783,           0.0022306,          1.5466e-05,             0.00142,             0.00142,             0.00142
                 522,            0.014734,           0.0051749,          0.00015359,             0.99432,              0.9964,             0.99442,              0.8793,            0.012772,           0.0022269,          1.5365e-05,           0.0014035,           0.0014035,           0.0014035
                 523,            0.014168,           0.0049926,          8.9404e-05,             0.99481,             0.99521,             0.99441,             0.87867,            0.012756,           0.0022226,          1.5246e-05,            0.001387,            0.001387,            0.001387
                 524,            0.014619,           0.0047788,          6.4483e-05,             0.99432,             0.99627,              0.9944,             0.87846,             0.01275,           0.0022193,          1.5166e-05,           0.0013705,           0.0013705,           0.0013705
                 525,            0.014577,           0.0050382,          0.00017577,             0.99432,             0.99623,             0.99442,             0.87943,            0.012748,           0.0022183,          1.5034e-05,            0.001354,            0.001354,            0.001354
                 526,            0.014252,           0.0049428,          0.00010497,             0.99488,             0.99521,             0.99446,             0.87933,            0.012749,           0.0022174,          1.4938e-05,           0.0013375,           0.0013375,           0.0013375
                 527,            0.014158,           0.0049416,          0.00010404,             0.99432,             0.99621,             0.99446,             0.87915,            0.012732,            0.002215,          1.4853e-05,            0.001321,            0.001321,            0.001321
                 528,            0.014442,           0.0049724,          7.1282e-05,             0.99489,             0.99521,             0.99448,             0.87961,            0.012712,           0.0022133,          1.4742e-05,           0.0013045,           0.0013045,           0.0013045
                 529,            0.014553,            0.004963,          0.00018534,             0.99491,             0.99521,             0.99452,             0.87933,            0.012704,           0.0022127,          1.4621e-05,            0.001288,            0.001288,            0.001288
                 530,            0.014422,            0.004906,           0.0001296,             0.99492,             0.99521,             0.99454,             0.87971,            0.012698,           0.0022126,          1.4528e-05,           0.0012715,           0.0012715,           0.0012715
                 531,            0.014442,           0.0049828,          0.00011711,              0.9949,             0.99521,             0.99454,             0.87936,            0.012692,           0.0022117,           1.439e-05,            0.001255,            0.001255,            0.001255
                 532,            0.014389,           0.0049696,          8.3436e-05,              0.9949,             0.99521,             0.99453,             0.87941,             0.01268,           0.0022102,          1.4221e-05,           0.0012385,           0.0012385,           0.0012385
                 533,            0.014336,           0.0048686,          0.00011514,             0.99491,             0.99521,             0.99454,             0.87959,            0.012673,           0.0022082,          1.3947e-05,            0.001222,            0.001222,            0.001222
                 534,            0.014611,           0.0051717,          8.5731e-05,             0.99491,             0.99521,             0.99452,             0.87865,            0.012674,           0.0022067,          1.3782e-05,           0.0012055,           0.0012055,           0.0012055
                 535,            0.014508,           0.0048815,          5.5339e-05,             0.99492,             0.99521,             0.99449,             0.88009,            0.012664,           0.0022047,          1.3569e-05,            0.001189,            0.001189,            0.001189
                 536,            0.014107,           0.0050689,          0.00011875,             0.99492,             0.99521,             0.99445,             0.88074,            0.012654,           0.0022034,          1.3395e-05,           0.0011725,           0.0011725,           0.0011725
                 537,             0.01425,           0.0050474,           8.303e-05,             0.99492,             0.99521,             0.99439,              0.8804,            0.012652,           0.0022024,          1.3204e-05,            0.001156,            0.001156,            0.001156
                 538,             0.01426,           0.0050414,          0.00018631,             0.99445,             0.99623,             0.99436,             0.88058,            0.012646,           0.0022011,          1.2989e-05,           0.0011395,           0.0011395,           0.0011395
                 539,            0.013935,           0.0049122,          9.7725e-05,             0.99445,             0.99656,             0.99432,             0.88091,            0.012636,           0.0022003,          1.2741e-05,            0.001123,            0.001123,            0.001123
                 540,            0.014605,           0.0049644,          0.00015766,             0.99445,             0.99624,             0.99432,             0.88129,            0.012625,           0.0022002,          1.2522e-05,           0.0011065,           0.0011065,           0.0011065
                 541,             0.01404,            0.004994,          0.00011318,             0.99445,             0.99617,             0.99434,             0.88134,             0.01262,           0.0021998,          1.2332e-05,             0.00109,             0.00109,             0.00109
                 542,            0.014097,           0.0047616,           6.072e-05,             0.99445,             0.99611,             0.99435,             0.88151,            0.012613,           0.0021997,          1.2098e-05,           0.0010735,           0.0010735,           0.0010735
                 543,            0.014059,           0.0048505,          0.00028886,             0.99445,             0.99624,             0.99434,             0.88123,            0.012609,           0.0021993,          1.1947e-05,            0.001057,            0.001057,            0.001057
                 544,             0.01448,           0.0050447,          0.00025482,             0.99445,             0.99633,             0.99436,             0.88127,            0.012601,            0.002199,          1.1826e-05,           0.0010405,           0.0010405,           0.0010405
                 545,            0.013957,           0.0049811,          0.00011105,             0.99445,             0.99637,             0.99437,             0.88143,            0.012598,           0.0021993,          1.1725e-05,            0.001024,            0.001024,            0.001024
                 546,            0.014295,            0.005006,          0.00014508,             0.99444,             0.99598,             0.99437,             0.88088,            0.012602,           0.0021999,          1.1538e-05,           0.0010075,           0.0010075,           0.0010075
                 547,            0.014321,           0.0046973,          0.00013783,             0.99447,             0.99592,             0.99437,             0.88106,            0.012591,           0.0021988,          1.1422e-05,            0.000991,            0.000991,            0.000991
                 548,            0.014285,           0.0047451,          0.00017473,             0.99448,             0.99592,             0.99435,             0.88149,             0.01258,           0.0021984,          1.1263e-05,           0.0009745,           0.0009745,           0.0009745
                 549,            0.014321,           0.0048298,          0.00011158,             0.99451,              0.9959,             0.99435,             0.88111,            0.012572,           0.0021983,          1.1157e-05,            0.000958,            0.000958,            0.000958
                 550,            0.014087,           0.0049307,          8.1092e-05,             0.99522,              0.9966,             0.99436,              0.8816,            0.012572,            0.002199,          1.1002e-05,           0.0009415,           0.0009415,           0.0009415
                 551,            0.014111,           0.0048841,          7.9635e-05,             0.99522,              0.9966,             0.99439,             0.88109,             0.01257,           0.0022007,          1.0766e-05,            0.000925,            0.000925,            0.000925
                 552,            0.014682,           0.0051483,          5.6127e-05,             0.99522,             0.99659,             0.99441,              0.8808,            0.012573,           0.0022026,          1.0538e-05,           0.0009085,           0.0009085,           0.0009085
                 553,            0.013753,           0.0047414,          0.00020637,             0.99522,             0.99658,             0.99443,             0.88064,            0.012572,           0.0022038,          1.0348e-05,            0.000892,            0.000892,            0.000892
                 554,            0.014152,           0.0048897,          7.7986e-05,             0.99522,             0.99657,             0.99445,             0.88088,            0.012575,           0.0022041,          1.0109e-05,           0.0008755,           0.0008755,           0.0008755
                 555,            0.014363,           0.0048612,          0.00013364,             0.99522,             0.99657,             0.99445,             0.88097,            0.012572,           0.0022034,          9.8592e-06,            0.000859,            0.000859,            0.000859
                 556,            0.013804,           0.0049098,          0.00016153,             0.99522,             0.99656,             0.99444,             0.88083,            0.012566,           0.0022023,          9.6888e-06,           0.0008425,           0.0008425,           0.0008425
                 557,            0.014017,           0.0050056,          0.00019264,             0.99522,             0.99654,             0.99443,             0.88123,            0.012561,           0.0022017,          9.5185e-06,            0.000826,            0.000826,            0.000826
                 558,            0.014154,           0.0050064,          0.00012893,             0.99522,             0.99654,             0.99443,             0.88177,            0.012553,           0.0022012,          9.3154e-06,           0.0008095,           0.0008095,           0.0008095
                 559,            0.014252,           0.0048559,          7.8825e-05,             0.99522,             0.99655,             0.99441,             0.88192,            0.012545,           0.0022002,           9.204e-06,            0.000793,            0.000793,            0.000793
                 560,            0.013918,           0.0049205,          4.8522e-05,             0.99522,             0.99656,             0.99443,             0.88149,            0.012541,           0.0022001,          9.0745e-06,           0.0007765,           0.0007765,           0.0007765
                 561,            0.013993,            0.004822,          0.00014657,             0.99522,             0.99656,             0.99441,             0.88222,            0.012536,           0.0021995,          8.9537e-06,             0.00076,             0.00076,             0.00076
                 562,            0.013794,           0.0048297,          0.00011675,             0.99522,             0.99656,             0.99438,             0.88194,             0.01253,           0.0021993,          8.7921e-06,           0.0007435,           0.0007435,           0.0007435
                 563,            0.014083,           0.0050407,          0.00016772,             0.99453,             0.99586,             0.99436,             0.88202,            0.012528,           0.0021996,          8.6479e-06,            0.000727,            0.000727,            0.000727
                 564,            0.013771,           0.0047651,          7.1424e-05,             0.99508,              0.9953,             0.99436,             0.88208,            0.012526,           0.0021995,          8.3969e-06,           0.0007105,           0.0007105,           0.0007105
                 565,            0.014317,           0.0048803,          0.00017572,             0.99508,             0.99529,             0.99435,             0.88208,            0.012523,           0.0021991,          8.2148e-06,            0.000694,            0.000694,            0.000694
                 566,            0.014245,           0.0049203,           9.141e-05,             0.99445,             0.99588,             0.99438,              0.8821,             0.01252,              0.0022,          8.0354e-06,           0.0006775,           0.0006775,           0.0006775
                 567,            0.014198,           0.0049736,          7.0356e-05,             0.99445,             0.99587,             0.99438,             0.88265,            0.012513,           0.0021997,          7.8778e-06,            0.000661,            0.000661,            0.000661
                 568,            0.013911,           0.0049311,          0.00014482,             0.99445,             0.99587,             0.99437,              0.8831,            0.012503,            0.002199,          7.7068e-06,           0.0006445,           0.0006445,           0.0006445
                 569,            0.013669,           0.0049612,           8.111e-05,             0.99446,             0.99587,             0.99436,              0.8828,            0.012499,           0.0021988,          7.5281e-06,            0.000628,            0.000628,            0.000628
                 570,            0.014218,           0.0051191,          5.8889e-05,             0.99446,             0.99587,             0.99436,             0.88264,            0.012497,           0.0021982,          7.3414e-06,           0.0006115,           0.0006115,           0.0006115
                 571,             0.01415,           0.0048317,          0.00017095,             0.99447,             0.99586,             0.99437,             0.88293,            0.012491,           0.0021975,          7.1775e-06,            0.000595,            0.000595,            0.000595
                 572,            0.014033,           0.0048661,          4.7996e-05,             0.99446,             0.99586,             0.99438,             0.88217,            0.012492,           0.0021972,          7.0576e-06,           0.0005785,           0.0005785,           0.0005785
                 573,            0.014034,           0.0049027,          0.00020184,             0.99445,             0.99586,             0.99437,             0.88271,            0.012488,           0.0021962,          6.9046e-06,            0.000562,            0.000562,            0.000562
                 574,            0.014035,           0.0049194,           0.0001116,             0.99445,             0.99602,             0.99437,             0.88302,            0.012485,           0.0021959,          6.7777e-06,           0.0005455,           0.0005455,           0.0005455
                 575,            0.014298,           0.0050365,          0.00014136,             0.99445,             0.99613,             0.99439,             0.88281,             0.01249,           0.0021962,          6.6306e-06,            0.000529,            0.000529,            0.000529
                 576,            0.013536,           0.0050225,          8.9582e-05,             0.99445,             0.99608,             0.99441,             0.88304,             0.01249,           0.0021965,          6.4331e-06,           0.0005125,           0.0005125,           0.0005125
                 577,            0.014026,           0.0049517,          8.5006e-05,             0.99498,             0.99521,             0.99443,             0.88324,            0.012483,           0.0021955,          6.3034e-06,            0.000496,            0.000496,            0.000496
                 578,             0.01395,           0.0048669,          8.5726e-05,             0.99498,             0.99521,             0.99444,             0.88248,            0.012483,           0.0021949,          6.1455e-06,           0.0004795,           0.0004795,           0.0004795
                 579,            0.013959,           0.0048346,           8.421e-05,             0.99498,             0.99521,             0.99447,             0.88269,            0.012478,           0.0021936,          5.9698e-06,            0.000463,            0.000463,            0.000463
                 580,            0.013664,           0.0047979,          8.9207e-05,             0.99497,             0.99521,             0.99448,             0.88325,            0.012475,           0.0021926,           5.818e-06,           0.0004465,           0.0004465,           0.0004465
                 581,            0.013906,           0.0047496,          8.8497e-05,             0.99497,             0.99521,             0.99449,             0.88239,            0.012472,           0.0021915,          5.6689e-06,             0.00043,             0.00043,             0.00043
                 582,             0.01432,           0.0050666,           8.558e-05,             0.99496,             0.99521,             0.99449,              0.8825,            0.012469,           0.0021909,          5.5051e-06,           0.0004135,           0.0004135,           0.0004135
                 583,            0.014217,           0.0048237,          4.8726e-05,             0.99497,             0.99521,              0.9945,             0.88274,             0.01247,           0.0021906,          5.3839e-06,            0.000397,            0.000397,            0.000397
                 584,            0.013482,           0.0048973,          6.1886e-05,             0.99497,             0.99521,             0.99451,             0.88256,             0.01247,           0.0021902,          5.2694e-06,           0.0003805,           0.0003805,           0.0003805
                 585,             0.01416,           0.0047554,          7.0419e-05,             0.99497,             0.99521,             0.99451,             0.88255,             0.01247,           0.0021904,          5.1536e-06,            0.000364,            0.000364,            0.000364
                 586,            0.013677,           0.0045731,          0.00015077,             0.99497,             0.99521,              0.9945,             0.88242,            0.012469,           0.0021901,          5.0429e-06,           0.0003475,           0.0003475,           0.0003475
                 587,            0.013677,            0.005071,          5.4013e-05,             0.99497,             0.99521,             0.99451,             0.88304,            0.012465,           0.0021893,           4.945e-06,            0.000331,            0.000331,            0.000331
                 588,            0.013413,           0.0048237,          7.6475e-05,             0.99497,             0.99521,              0.9945,             0.88284,            0.012462,           0.0021888,          4.8476e-06,           0.0003145,           0.0003145,           0.0003145
                 589,            0.013825,           0.0046481,          0.00010462,             0.99497,             0.99521,             0.99449,             0.88286,             0.01246,           0.0021886,           4.719e-06,            0.000298,            0.000298,            0.000298
                 590,            0.013776,           0.0048217,          0.00014325,             0.99496,             0.99521,             0.99446,             0.88328,            0.012456,           0.0021883,          4.6081e-06,           0.0002815,           0.0002815,           0.0002815
                 591,            0.013841,           0.0046928,           0.0003584,             0.99498,             0.99521,             0.99447,             0.88335,            0.012455,           0.0021878,          4.4417e-06,            0.000265,            0.000265,            0.000265
                 592,            0.013871,           0.0048452,          0.00011145,             0.99498,             0.99521,             0.99447,              0.8832,            0.012456,           0.0021876,          4.3641e-06,           0.0002485,           0.0002485,           0.0002485
                 593,            0.013908,           0.0047213,          0.00015854,             0.99497,             0.99521,             0.99448,             0.88327,            0.012453,           0.0021872,           4.277e-06,            0.000232,            0.000232,            0.000232
                 594,            0.013702,           0.0047912,          0.00014785,             0.99497,             0.99521,             0.99448,             0.88328,            0.012451,           0.0021868,          4.2196e-06,           0.0002155,           0.0002155,           0.0002155
                 595,            0.013743,           0.0046109,          0.00017833,             0.99497,             0.99521,             0.99447,             0.88342,            0.012449,           0.0021864,          4.1439e-06,            0.000199,            0.000199,            0.000199
                 596,            0.013641,           0.0047809,          0.00012525,             0.99497,             0.99521,             0.99447,             0.88304,            0.012446,           0.0021863,          4.0844e-06,           0.0001825,           0.0001825,           0.0001825
                 597,            0.013541,           0.0046963,          6.5895e-05,             0.99496,             0.99521,             0.99446,             0.88285,            0.012448,           0.0021861,          4.0324e-06,            0.000166,            0.000166,            0.000166
                 598,            0.013685,           0.0048275,          4.8634e-05,             0.99496,             0.99521,             0.99445,             0.88354,            0.012447,           0.0021856,          3.9837e-06,           0.0001495,           0.0001495,           0.0001495
                 599,            0.013666,           0.0049483,          9.7657e-05,             0.99496,             0.99521,             0.99444,              0.8832,            0.012447,            0.002185,          3.9063e-06,            0.000133,            0.000133,            0.000133
