               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 794,             0.01383,           0.0049284,          8.9745e-05,             0.99459,             0.99658,             0.99453,             0.88517,            0.012303,           0.0021916,          2.0821e-05,           0.0021493,           0.0021493,           0.0021493
                 795,            0.014258,            0.004937,          9.0506e-05,              0.9946,             0.99657,             0.99453,             0.88511,            0.012299,           0.0021914,          2.0731e-05,           0.0021394,           0.0021394,           0.0021394
                 796,            0.014288,           0.0046139,          0.00013622,              0.9946,             0.99657,             0.99455,             0.88539,            0.012297,           0.0021912,          2.0626e-05,           0.0021295,           0.0021295,           0.0021295
                 797,            0.014127,           0.0048004,          0.00013201,              0.9946,             0.99657,             0.99455,             0.88526,            0.012297,            0.002191,           2.055e-05,           0.0021196,           0.0021196,           0.0021196
                 798,            0.013867,            0.004943,          9.0155e-05,              0.9946,             0.99657,             0.99455,             0.88524,            0.012295,           0.0021907,          2.0435e-05,           0.0021097,           0.0021097,           0.0021097
                 799,             0.01387,           0.0048619,          0.00012294,             0.99461,             0.99657,             0.99454,             0.88513,            0.012294,           0.0021902,          2.0312e-05,           0.0020998,           0.0020998,           0.0020998
                 800,            0.013771,           0.0049611,          0.00010455,             0.99461,             0.99657,             0.99455,              0.8856,            0.012293,           0.0021897,          2.0182e-05,           0.0020899,           0.0020899,           0.0020899
                 801,            0.014198,           0.0046469,          7.1005e-05,             0.99461,             0.99657,             0.99456,             0.88518,            0.012292,           0.0021894,          2.0099e-05,             0.00208,             0.00208,             0.00208
                 802,            0.013656,           0.0048051,          7.7341e-05,             0.99461,             0.99657,             0.99456,             0.88554,            0.012291,            0.002189,          2.0014e-05,           0.0020701,           0.0020701,           0.0020701
                 803,             0.01447,           0.0048283,          8.2475e-05,             0.99461,             0.99657,             0.99455,             0.88496,            0.012289,            0.002189,          1.9926e-05,           0.0020602,           0.0020602,           0.0020602
                 804,            0.014305,           0.0049343,          5.3522e-05,             0.99462,             0.99657,             0.99455,             0.88504,            0.012288,           0.0021886,          1.9848e-05,           0.0020503,           0.0020503,           0.0020503
                 805,            0.014062,             0.00486,          9.2133e-05,             0.99462,             0.99657,             0.99457,              0.8862,            0.012288,           0.0021886,          1.9756e-05,           0.0020404,           0.0020404,           0.0020404
                 806,             0.01385,           0.0047643,           8.834e-05,             0.99463,             0.99657,             0.99457,             0.88627,            0.012287,           0.0021883,          1.9661e-05,           0.0020305,           0.0020305,           0.0020305
                 807,            0.014118,           0.0048621,           0.0001733,             0.99463,             0.99657,             0.99455,             0.88596,            0.012286,           0.0021879,          1.9567e-05,           0.0020206,           0.0020206,           0.0020206
                 808,            0.014758,           0.0048977,          0.00013315,             0.99463,             0.99657,             0.99456,             0.88565,            0.012286,           0.0021878,          1.9479e-05,           0.0020107,           0.0020107,           0.0020107
                 809,            0.014047,           0.0047817,          8.6081e-05,             0.99463,             0.99656,             0.99455,             0.88595,            0.012286,           0.0021877,          1.9372e-05,           0.0020008,           0.0020008,           0.0020008
                 810,            0.014003,           0.0047981,          8.2765e-05,             0.99463,             0.99657,             0.99456,             0.88632,            0.012285,           0.0021874,          1.9247e-05,           0.0019909,           0.0019909,           0.0019909
                 811,            0.014169,           0.0049528,          0.00010618,             0.99463,             0.99656,             0.99457,             0.88605,            0.012283,           0.0021871,          1.9165e-05,            0.001981,            0.001981,            0.001981
                 812,             0.01449,           0.0049025,          0.00016685,             0.99463,             0.99657,             0.99458,             0.88623,            0.012283,           0.0021871,          1.9077e-05,           0.0019711,           0.0019711,           0.0019711
                 813,            0.014274,           0.0049368,          0.00033721,             0.99463,             0.99657,             0.99455,             0.88622,            0.012284,            0.002187,          1.9008e-05,           0.0019612,           0.0019612,           0.0019612
                 814,            0.014083,           0.0049174,          7.5021e-05,             0.99463,             0.99657,             0.99457,              0.8861,            0.012285,           0.0021869,          1.8962e-05,           0.0019513,           0.0019513,           0.0019513
                 815,             0.01391,           0.0049196,          9.8971e-05,             0.99464,             0.99656,             0.99457,             0.88509,            0.012284,           0.0021869,          1.8882e-05,           0.0019414,           0.0019414,           0.0019414
                 816,            0.014157,           0.0049649,           0.0001488,             0.99464,             0.99657,             0.99455,             0.88538,            0.012283,           0.0021871,            1.88e-05,           0.0019315,           0.0019315,           0.0019315
                 817,            0.013936,           0.0049488,          6.4265e-05,             0.99464,             0.99657,             0.99457,             0.88511,            0.012283,           0.0021875,          1.8725e-05,           0.0019216,           0.0019216,           0.0019216
                 818,            0.013958,           0.0048602,          9.0175e-05,             0.99464,             0.99657,             0.99457,             0.88534,            0.012284,           0.0021875,          1.8621e-05,           0.0019117,           0.0019117,           0.0019117
                 819,            0.013646,           0.0046968,          0.00025419,             0.99522,             0.99717,             0.99458,             0.88543,            0.012283,           0.0021875,          1.8529e-05,           0.0019018,           0.0019018,           0.0019018
                 820,            0.014069,           0.0047272,          0.00014022,             0.99464,             0.99657,             0.99458,             0.88526,            0.012283,           0.0021875,          1.8445e-05,           0.0018919,           0.0018919,           0.0018919
                 821,            0.013689,           0.0047806,          8.3366e-05,             0.99522,             0.99716,             0.99457,             0.88573,            0.012282,           0.0021873,          1.8366e-05,            0.001882,            0.001882,            0.001882
                 822,            0.014313,            0.004823,          6.4988e-05,             0.99522,             0.99716,             0.99457,             0.88548,            0.012279,           0.0021874,          1.8278e-05,           0.0018721,           0.0018721,           0.0018721
                 823,            0.013888,           0.0047861,          8.0921e-05,             0.99522,             0.99716,             0.99458,             0.88547,            0.012279,           0.0021879,          1.8186e-05,           0.0018622,           0.0018622,           0.0018622
                 824,            0.013529,           0.0048395,           0.0002711,             0.99522,             0.99716,             0.99458,             0.88576,            0.012278,           0.0021878,          1.8084e-05,           0.0018523,           0.0018523,           0.0018523
                 825,            0.013583,           0.0047721,          0.00010275,             0.99522,             0.99716,             0.99458,              0.8857,            0.012279,           0.0021879,          1.7984e-05,           0.0018424,           0.0018424,           0.0018424
                 826,            0.014094,           0.0050497,          0.00014448,             0.99522,             0.99717,             0.99457,             0.88588,            0.012279,            0.002188,          1.7882e-05,           0.0018325,           0.0018325,           0.0018325
                 827,            0.014307,           0.0049366,          0.00012864,             0.99522,             0.99717,             0.99458,             0.88584,            0.012278,           0.0021879,          1.7766e-05,           0.0018226,           0.0018226,           0.0018226
                 828,            0.014354,           0.0049096,          6.9379e-05,             0.99522,             0.99717,             0.99458,             0.88579,            0.012278,           0.0021879,          1.7655e-05,           0.0018127,           0.0018127,           0.0018127
                 829,            0.013541,           0.0046218,          0.00035329,             0.99522,             0.99717,             0.99458,             0.88614,            0.012278,            0.002188,          1.7559e-05,           0.0018028,           0.0018028,           0.0018028
                 830,            0.014128,           0.0048753,          0.00023006,             0.99522,             0.99717,             0.99458,             0.88604,            0.012278,           0.0021881,          1.7471e-05,           0.0017929,           0.0017929,           0.0017929
                 831,            0.013986,           0.0048268,          9.0938e-05,             0.99522,             0.99717,             0.99458,             0.88549,            0.012277,           0.0021879,          1.7376e-05,            0.001783,            0.001783,            0.001783
                 832,             0.01385,           0.0047648,          0.00010995,             0.99522,             0.99718,             0.99458,             0.88571,            0.012276,           0.0021879,          1.7306e-05,           0.0017731,           0.0017731,           0.0017731
                 833,            0.013695,           0.0048946,          5.9037e-05,             0.99522,             0.99717,             0.99458,              0.8856,            0.012275,           0.0021879,          1.7191e-05,           0.0017632,           0.0017632,           0.0017632
                 834,            0.013622,           0.0048297,          8.6391e-05,             0.99522,             0.99717,             0.99458,             0.88571,            0.012274,           0.0021882,          1.7092e-05,           0.0017533,           0.0017533,           0.0017533
                 835,            0.014253,           0.0048842,          9.6587e-05,             0.99522,             0.99717,             0.99458,             0.88546,            0.012274,           0.0021881,          1.6969e-05,           0.0017434,           0.0017434,           0.0017434
                 836,            0.014055,           0.0048094,          0.00010943,             0.99522,             0.99717,             0.99458,             0.88523,            0.012272,           0.0021882,          1.6847e-05,           0.0017335,           0.0017335,           0.0017335
                 837,             0.01373,            0.004773,           0.0001003,             0.99522,             0.99717,             0.99458,             0.88528,            0.012271,           0.0021883,          1.6721e-05,           0.0017236,           0.0017236,           0.0017236
                 838,            0.013897,           0.0048178,          6.4229e-05,             0.99522,             0.99717,             0.99458,             0.88546,             0.01227,           0.0021882,          1.6588e-05,           0.0017137,           0.0017137,           0.0017137
                 839,            0.014111,           0.0049227,          7.9033e-05,             0.99522,             0.99725,             0.99458,             0.88568,            0.012271,           0.0021883,           1.648e-05,           0.0017038,           0.0017038,           0.0017038
                 840,            0.013936,           0.0048597,          9.9244e-05,             0.99522,             0.99725,             0.99459,             0.88548,             0.01227,           0.0021883,          1.6372e-05,           0.0016939,           0.0016939,           0.0016939
                 841,            0.013535,           0.0048041,           0.0001311,             0.99522,             0.99724,              0.9946,             0.88566,             0.01227,           0.0021884,          1.6283e-05,            0.001684,            0.001684,            0.001684
                 842,            0.014075,           0.0047729,          0.00017109,             0.99522,             0.99725,             0.99459,             0.88632,             0.01227,           0.0021883,          1.6158e-05,           0.0016741,           0.0016741,           0.0016741
                 843,            0.013724,           0.0049584,          0.00020776,             0.99522,             0.99725,             0.99458,             0.88655,            0.012269,           0.0021885,          1.6063e-05,           0.0016642,           0.0016642,           0.0016642
                 844,            0.013915,           0.0049606,          0.00014996,             0.99522,             0.99726,              0.9946,             0.88632,            0.012269,           0.0021886,          1.5915e-05,           0.0016543,           0.0016543,           0.0016543
                 845,            0.013537,           0.0049482,          0.00012517,             0.99522,             0.99726,             0.99461,             0.88649,            0.012269,           0.0021888,          1.5833e-05,           0.0016444,           0.0016444,           0.0016444
                 846,            0.013789,           0.0049022,          9.8885e-05,             0.99522,             0.99726,              0.9946,             0.88639,            0.012269,           0.0021891,          1.5743e-05,           0.0016345,           0.0016345,           0.0016345
                 847,            0.013766,           0.0045627,          0.00012467,             0.99522,             0.99726,             0.99461,             0.88604,            0.012271,           0.0021893,          1.5643e-05,           0.0016246,           0.0016246,           0.0016246
                 848,            0.014115,           0.0048394,          0.00012356,             0.99522,             0.99726,             0.99462,             0.88651,            0.012271,           0.0021896,           1.556e-05,           0.0016147,           0.0016147,           0.0016147
                 849,            0.013697,           0.0045251,          6.2404e-05,             0.99522,             0.99726,             0.99462,             0.88566,            0.012269,           0.0021897,          1.5453e-05,           0.0016048,           0.0016048,           0.0016048
                 850,            0.013329,           0.0048186,          0.00012149,             0.99522,             0.99726,             0.99462,             0.88619,             0.01227,             0.00219,           1.537e-05,           0.0015949,           0.0015949,           0.0015949
                 851,             0.01376,           0.0048773,          0.00014611,             0.99522,             0.99727,             0.99462,              0.8865,            0.012269,           0.0021903,          1.5265e-05,            0.001585,            0.001585,            0.001585
                 852,            0.013941,           0.0048136,          0.00024866,             0.99522,             0.99726,             0.99462,             0.88661,            0.012269,           0.0021905,           1.518e-05,           0.0015751,           0.0015751,           0.0015751
                 853,             0.01353,           0.0045716,          0.00011125,             0.99522,             0.99726,             0.99462,             0.88714,            0.012267,           0.0021906,          1.5088e-05,           0.0015652,           0.0015652,           0.0015652
                 854,             0.01413,           0.0047512,          0.00011422,             0.99522,             0.99726,             0.99462,             0.88667,            0.012269,           0.0021908,          1.5004e-05,           0.0015553,           0.0015553,           0.0015553
                 855,            0.013818,           0.0047354,          0.00011268,             0.99522,             0.99726,             0.99461,             0.88695,            0.012268,           0.0021908,          1.4859e-05,           0.0015454,           0.0015454,           0.0015454
                 856,            0.013783,           0.0047401,          6.4121e-05,             0.99522,             0.99726,             0.99461,             0.88719,            0.012268,           0.0021908,          1.4761e-05,           0.0015355,           0.0015355,           0.0015355
                 857,            0.013327,           0.0047029,          6.5044e-05,             0.99522,             0.99726,             0.99462,             0.88703,            0.012267,           0.0021909,          1.4665e-05,           0.0015256,           0.0015256,           0.0015256
                 858,            0.013997,           0.0047599,          6.2376e-05,             0.99522,             0.99726,             0.99462,             0.88648,            0.012267,           0.0021911,          1.4574e-05,           0.0015157,           0.0015157,           0.0015157
                 859,            0.013458,           0.0047639,          9.1689e-05,             0.99522,             0.99726,             0.99462,             0.88683,            0.012265,           0.0021912,          1.4466e-05,           0.0015058,           0.0015058,           0.0015058
                 860,            0.013671,           0.0046323,          5.8902e-05,             0.99522,             0.99726,             0.99462,             0.88689,            0.012265,           0.0021913,          1.4367e-05,           0.0014959,           0.0014959,           0.0014959
                 861,            0.013815,           0.0050263,           5.106e-05,             0.99522,             0.99726,             0.99462,             0.88668,            0.012264,           0.0021916,          1.4269e-05,            0.001486,            0.001486,            0.001486
                 862,            0.013575,           0.0048309,          0.00019694,             0.99522,             0.99727,             0.99462,             0.88629,            0.012264,           0.0021918,          1.4161e-05,           0.0014761,           0.0014761,           0.0014761
                 863,            0.013496,           0.0048205,          0.00011858,             0.99522,             0.99728,             0.99462,             0.88691,            0.012265,            0.002192,          1.4055e-05,           0.0014662,           0.0014662,           0.0014662
                 864,             0.01336,           0.0046381,          0.00011908,             0.99522,             0.99727,             0.99462,             0.88677,            0.012264,           0.0021918,          1.3983e-05,           0.0014563,           0.0014563,           0.0014563
                 865,             0.01408,           0.0048213,          0.00017673,             0.99522,             0.99727,             0.99462,             0.88674,            0.012261,            0.002192,          1.3876e-05,           0.0014464,           0.0014464,           0.0014464
                 866,            0.013995,           0.0048393,          0.00011295,             0.99522,             0.99727,             0.99462,             0.88734,            0.012261,            0.002192,           1.379e-05,           0.0014365,           0.0014365,           0.0014365
                 867,            0.013457,           0.0046676,          0.00010459,             0.99522,             0.99727,             0.99462,             0.88709,            0.012259,           0.0021922,          1.3678e-05,           0.0014266,           0.0014266,           0.0014266
                 868,            0.013547,           0.0045798,           0.0001514,             0.99522,             0.99728,             0.99462,              0.8871,            0.012257,           0.0021922,          1.3595e-05,           0.0014167,           0.0014167,           0.0014167
                 869,            0.013405,           0.0048569,          6.2894e-05,             0.99522,             0.99727,             0.99462,             0.88734,            0.012255,           0.0021923,          1.3511e-05,           0.0014068,           0.0014068,           0.0014068
                 870,            0.013338,           0.0047539,          0.00015178,             0.99522,             0.99727,             0.99462,             0.88679,            0.012253,           0.0021925,          1.3429e-05,           0.0013969,           0.0013969,           0.0013969
                 871,            0.013177,           0.0048155,          8.8847e-05,             0.99522,             0.99727,             0.99462,             0.88661,            0.012252,           0.0021926,          1.3369e-05,            0.001387,            0.001387,            0.001387
                 872,            0.013574,           0.0047567,          8.6945e-05,             0.99522,             0.99728,             0.99463,             0.88699,            0.012252,           0.0021926,          1.3282e-05,           0.0013771,           0.0013771,           0.0013771
                 873,             0.01343,           0.0046629,          8.7833e-05,             0.99522,             0.99728,             0.99463,             0.88667,            0.012252,           0.0021925,          1.3235e-05,           0.0013672,           0.0013672,           0.0013672
                 874,            0.013876,           0.0047051,          0.00013255,             0.99522,             0.99728,             0.99463,             0.88654,            0.012251,           0.0021926,          1.3155e-05,           0.0013573,           0.0013573,           0.0013573
                 875,            0.013646,           0.0047071,           9.062e-05,             0.99522,             0.99729,             0.99464,             0.88626,             0.01225,           0.0021928,          1.3026e-05,           0.0013474,           0.0013474,           0.0013474
                 876,            0.013293,           0.0047262,          5.5869e-05,             0.99522,             0.99729,             0.99463,             0.88672,            0.012251,           0.0021933,          1.2929e-05,           0.0013375,           0.0013375,           0.0013375
                 877,            0.014085,           0.0050052,          5.4254e-05,             0.99522,             0.99729,             0.99464,             0.88666,             0.01225,           0.0021935,          1.2852e-05,           0.0013276,           0.0013276,           0.0013276
                 878,            0.013861,            0.004764,          7.3391e-05,             0.99522,             0.99729,             0.99464,             0.88648,            0.012249,           0.0021937,          1.2765e-05,           0.0013177,           0.0013177,           0.0013177
                 879,            0.013165,           0.0046393,           8.737e-05,             0.99522,              0.9973,             0.99464,             0.88686,            0.012249,           0.0021938,          1.2684e-05,           0.0013078,           0.0013078,           0.0013078
                 880,            0.013326,           0.0046173,          4.3953e-05,             0.99522,              0.9973,             0.99464,             0.88658,            0.012248,           0.0021943,          1.2591e-05,           0.0012979,           0.0012979,           0.0012979
                 881,            0.013178,           0.0046986,          0.00012117,             0.99522,             0.99729,             0.99464,             0.88699,            0.012248,           0.0021944,           1.251e-05,            0.001288,            0.001288,            0.001288
                 882,            0.013307,           0.0045582,           0.0001588,             0.99522,              0.9973,             0.99464,             0.88721,            0.012247,           0.0021944,           1.242e-05,           0.0012781,           0.0012781,           0.0012781
                 883,            0.013684,           0.0046067,           0.0001641,             0.99522,             0.99729,             0.99465,             0.88668,            0.012246,           0.0021945,          1.2347e-05,           0.0012682,           0.0012682,           0.0012682
                 884,            0.013689,           0.0047528,          0.00014454,             0.99522,             0.99729,             0.99465,             0.88637,            0.012246,           0.0021946,          1.2265e-05,           0.0012583,           0.0012583,           0.0012583
                 885,             0.01357,           0.0049114,          6.8231e-05,             0.99522,             0.99729,             0.99465,             0.88655,            0.012246,            0.002195,          1.2175e-05,           0.0012484,           0.0012484,           0.0012484
                 886,            0.013495,           0.0045106,          7.3467e-05,             0.99522,              0.9973,             0.99465,             0.88667,            0.012245,            0.002195,            1.21e-05,           0.0012385,           0.0012385,           0.0012385
                 887,            0.013343,           0.0046568,          0.00010274,             0.99522,             0.99729,             0.99465,             0.88666,            0.012244,           0.0021952,          1.2026e-05,           0.0012286,           0.0012286,           0.0012286
                 888,            0.013485,            0.004793,          0.00013554,             0.99522,              0.9973,             0.99465,             0.88674,            0.012244,           0.0021953,          1.1949e-05,           0.0012187,           0.0012187,           0.0012187
                 889,            0.013238,           0.0044192,          0.00018164,             0.99522,              0.9973,             0.99465,             0.88631,            0.012242,           0.0021954,          1.1869e-05,           0.0012088,           0.0012088,           0.0012088
                 890,            0.013268,           0.0045928,          6.7354e-05,             0.99522,             0.99729,             0.99465,             0.88643,            0.012241,           0.0021956,            1.18e-05,           0.0011989,           0.0011989,           0.0011989
                 891,            0.013263,           0.0046009,          0.00010868,             0.99522,              0.9973,             0.99466,             0.88658,            0.012238,           0.0021959,          1.1732e-05,            0.001189,            0.001189,            0.001189
                 892,            0.013484,           0.0045842,          7.2397e-05,             0.99522,              0.9973,             0.99466,             0.88694,            0.012236,            0.002196,          1.1661e-05,           0.0011791,           0.0011791,           0.0011791
                 893,            0.013478,           0.0048258,          9.5556e-05,             0.99522,             0.99729,             0.99465,             0.88688,            0.012233,           0.0021961,          1.1589e-05,           0.0011692,           0.0011692,           0.0011692
                 894,            0.013165,            0.004681,          7.6858e-05,             0.99522,             0.99729,             0.99465,             0.88649,            0.012234,           0.0021965,          1.1509e-05,           0.0011593,           0.0011593,           0.0011593
                 895,            0.013158,           0.0045831,          5.8121e-05,             0.99522,              0.9973,             0.99467,             0.88676,            0.012233,            0.002197,          1.1392e-05,           0.0011494,           0.0011494,           0.0011494
                 896,            0.013492,           0.0046182,          0.00022515,             0.99522,              0.9973,             0.99467,             0.88682,            0.012232,           0.0021972,          1.1308e-05,           0.0011395,           0.0011395,           0.0011395
                 897,            0.013256,           0.0047246,           5.902e-05,             0.99522,             0.99729,             0.99467,             0.88673,            0.012231,           0.0021977,          1.1237e-05,           0.0011296,           0.0011296,           0.0011296
                 898,            0.013622,            0.004863,          0.00013438,             0.99522,             0.99729,             0.99467,             0.88642,             0.01223,            0.002198,          1.1146e-05,           0.0011197,           0.0011197,           0.0011197
                 899,            0.013332,           0.0047707,          3.9941e-05,             0.99522,             0.99729,             0.99467,              0.8864,            0.012229,           0.0021982,          1.1075e-05,           0.0011098,           0.0011098,           0.0011098
                 900,            0.013694,           0.0048068,          0.00022319,             0.99522,             0.99729,             0.99467,             0.88636,            0.012228,           0.0021983,          1.1008e-05,           0.0010999,           0.0010999,           0.0010999
                 901,            0.013211,           0.0045816,          8.2417e-05,             0.99522,             0.99729,             0.99466,             0.88629,            0.012227,           0.0021986,          1.0936e-05,             0.00109,             0.00109,             0.00109
                 902,            0.013344,           0.0046662,          7.8557e-05,             0.99522,             0.99729,             0.99466,             0.88625,            0.012226,           0.0021989,          1.0876e-05,           0.0010801,           0.0010801,           0.0010801
                 903,             0.01323,           0.0047475,          0.00013905,             0.99522,              0.9973,             0.99468,             0.88646,            0.012224,           0.0021993,          1.0796e-05,           0.0010702,           0.0010702,           0.0010702
                 904,            0.013351,           0.0047186,          0.00010583,             0.99522,              0.9973,             0.99468,              0.8863,            0.012223,           0.0021995,          1.0741e-05,           0.0010603,           0.0010603,           0.0010603
                 905,            0.013258,           0.0047199,          0.00013297,             0.99522,             0.99728,             0.99468,             0.88665,            0.012223,           0.0021998,           1.069e-05,           0.0010504,           0.0010504,           0.0010504
                 906,            0.013345,           0.0046504,          0.00010522,             0.99522,             0.99729,             0.99468,             0.88661,            0.012221,              0.0022,          1.0628e-05,           0.0010405,           0.0010405,           0.0010405
                 907,            0.013293,           0.0045455,          7.1568e-05,             0.99522,             0.99728,             0.99468,             0.88652,            0.012219,           0.0022003,          1.0568e-05,           0.0010306,           0.0010306,           0.0010306
                 908,            0.013433,           0.0046939,          8.5811e-05,             0.99522,             0.99728,             0.99468,             0.88633,             0.01222,           0.0022006,           1.051e-05,           0.0010207,           0.0010207,           0.0010207
                 909,            0.013164,           0.0045149,          7.5693e-05,             0.99522,             0.99729,             0.99468,             0.88622,            0.012219,           0.0022008,           1.046e-05,           0.0010108,           0.0010108,           0.0010108
                 910,            0.013054,           0.0048203,           5.702e-05,             0.99522,             0.99729,             0.99468,             0.88623,            0.012218,           0.0022014,          1.0387e-05,           0.0010009,           0.0010009,           0.0010009
                 911,            0.013442,           0.0044699,          5.3773e-05,             0.99522,             0.99729,             0.99468,             0.88633,            0.012216,           0.0022019,          1.0319e-05,            0.000991,            0.000991,            0.000991
                 912,            0.013074,           0.0046274,           5.116e-05,             0.99522,             0.99729,             0.99468,             0.88669,            0.012216,            0.002202,          1.0254e-05,           0.0009811,           0.0009811,           0.0009811
                 913,            0.012971,           0.0044492,          5.5829e-05,             0.99522,             0.99729,             0.99469,             0.88614,            0.012214,           0.0022022,          1.0203e-05,           0.0009712,           0.0009712,           0.0009712
                 914,            0.012912,           0.0046351,          6.9206e-05,             0.99522,             0.99729,             0.99468,             0.88651,            0.012215,           0.0022028,          1.0136e-05,           0.0009613,           0.0009613,           0.0009613
                 915,            0.013085,           0.0046023,          4.2477e-05,             0.99522,             0.99729,             0.99469,             0.88677,            0.012212,            0.002203,          1.0069e-05,           0.0009514,           0.0009514,           0.0009514
                 916,            0.012794,           0.0044215,          5.5443e-05,             0.99522,             0.99729,             0.99468,             0.88697,            0.012212,           0.0022035,          1.0017e-05,           0.0009415,           0.0009415,           0.0009415
                 917,            0.013809,           0.0047723,          0.00014392,             0.99522,             0.99729,             0.99468,             0.88699,             0.01221,           0.0022036,          9.9566e-06,           0.0009316,           0.0009316,           0.0009316
                 918,            0.013078,           0.0045924,          0.00015537,             0.99522,             0.99728,             0.99469,             0.88687,            0.012209,           0.0022038,          9.8994e-06,           0.0009217,           0.0009217,           0.0009217
                 919,            0.013603,           0.0047545,          6.0482e-05,             0.99522,             0.99729,             0.99469,             0.88671,            0.012208,           0.0022041,          9.8456e-06,           0.0009118,           0.0009118,           0.0009118
                 920,             0.01329,           0.0045341,          9.4637e-05,             0.99522,             0.99729,             0.99469,             0.88665,            0.012206,           0.0022044,          9.7761e-06,           0.0009019,           0.0009019,           0.0009019
                 921,             0.01335,           0.0045366,          7.6631e-05,             0.99522,             0.99729,             0.99469,              0.8863,            0.012203,           0.0022046,          9.7253e-06,            0.000892,            0.000892,            0.000892
                 922,            0.012775,           0.0043724,          0.00015242,             0.99522,             0.99728,             0.99469,              0.8865,            0.012202,           0.0022049,          9.6755e-06,           0.0008821,           0.0008821,           0.0008821
                 923,            0.013457,           0.0047043,          5.6017e-05,             0.99522,             0.99728,             0.99469,             0.88648,            0.012199,            0.002205,          9.6388e-06,           0.0008722,           0.0008722,           0.0008722
                 924,            0.013335,            0.004628,          5.7183e-05,             0.99522,             0.99728,             0.99469,             0.88658,            0.012198,           0.0022055,          9.5753e-06,           0.0008623,           0.0008623,           0.0008623
                 925,            0.012921,           0.0046047,           6.591e-05,             0.99522,             0.99729,             0.99469,              0.8866,            0.012196,           0.0022059,           9.509e-06,           0.0008524,           0.0008524,           0.0008524
                 926,            0.013244,           0.0045994,          6.2186e-05,             0.99522,             0.99728,             0.99469,             0.88625,            0.012194,           0.0022061,          9.4568e-06,           0.0008425,           0.0008425,           0.0008425
                 927,            0.013523,           0.0046027,           0.0001421,             0.99522,             0.99729,             0.99469,             0.88649,            0.012193,           0.0022066,          9.3987e-06,           0.0008326,           0.0008326,           0.0008326
                 928,            0.013248,           0.0045545,          4.4028e-05,             0.99522,             0.99729,             0.99469,              0.8862,            0.012191,           0.0022069,          9.3267e-06,           0.0008227,           0.0008227,           0.0008227
                 929,            0.013058,            0.004675,          4.6299e-05,             0.99522,             0.99729,             0.99469,              0.8862,             0.01219,           0.0022073,          9.2689e-06,           0.0008128,           0.0008128,           0.0008128
                 930,            0.013317,           0.0045911,          0.00014392,             0.99522,             0.99728,             0.99469,             0.88639,             0.01219,           0.0022076,          9.2062e-06,           0.0008029,           0.0008029,           0.0008029
                 931,            0.013191,            0.004792,          4.6182e-05,             0.99522,             0.99729,             0.99469,              0.8867,            0.012191,            0.002208,          9.1616e-06,            0.000793,            0.000793,            0.000793
                 932,            0.012979,           0.0045635,          4.2683e-05,             0.99522,             0.99728,              0.9947,             0.88657,            0.012188,           0.0022082,          9.1059e-06,           0.0007831,           0.0007831,           0.0007831
                 933,            0.013177,           0.0045439,          9.0144e-05,             0.99522,             0.99728,             0.99471,              0.8865,            0.012188,           0.0022086,          9.0402e-06,           0.0007732,           0.0007732,           0.0007732
                 934,            0.013208,           0.0045132,          3.8391e-05,             0.99522,             0.99729,             0.99471,             0.88673,            0.012187,           0.0022088,           8.979e-06,           0.0007633,           0.0007633,           0.0007633
                 935,            0.013104,           0.0044636,          7.7562e-05,             0.99522,             0.99728,             0.99471,              0.8867,            0.012186,           0.0022091,          8.9248e-06,           0.0007534,           0.0007534,           0.0007534
                 936,            0.013157,           0.0045556,          0.00013042,             0.99522,             0.99728,             0.99471,              0.8864,            0.012185,           0.0022092,          8.8743e-06,           0.0007435,           0.0007435,           0.0007435
                 937,            0.012891,           0.0045658,          5.5132e-05,             0.99522,             0.99727,             0.99471,              0.8866,            0.012184,           0.0022093,          8.8257e-06,           0.0007336,           0.0007336,           0.0007336
                 938,            0.012888,           0.0046127,           7.312e-05,             0.99522,             0.99727,             0.99471,             0.88683,            0.012182,           0.0022095,          8.7808e-06,           0.0007237,           0.0007237,           0.0007237
                 939,            0.013084,           0.0045117,          0.00013493,             0.99522,             0.99728,             0.99471,              0.8869,            0.012181,           0.0022098,          8.7304e-06,           0.0007138,           0.0007138,           0.0007138
                 940,            0.013194,           0.0046456,          4.3129e-05,             0.99522,             0.99728,             0.99471,             0.88634,             0.01218,           0.0022101,          8.6719e-06,           0.0007039,           0.0007039,           0.0007039
                 941,            0.012563,           0.0044961,          0.00013178,             0.99522,             0.99727,             0.99471,             0.88649,            0.012179,           0.0022102,          8.5973e-06,            0.000694,            0.000694,            0.000694
                 942,             0.01312,           0.0046642,          0.00011352,             0.99522,             0.99728,             0.99471,             0.88655,            0.012176,           0.0022104,          8.5541e-06,           0.0006841,           0.0006841,           0.0006841
                 943,            0.012811,           0.0044627,           0.0001502,             0.99522,             0.99727,             0.99471,             0.88641,            0.012175,           0.0022105,          8.5058e-06,           0.0006742,           0.0006742,           0.0006742
                 944,            0.013466,           0.0047453,          0.00010734,             0.99522,             0.99727,             0.99471,             0.88645,            0.012174,           0.0022107,          8.4644e-06,           0.0006643,           0.0006643,           0.0006643
